날짜,산지,품종,도매지역,총거래물량
2020-01-17,전남,고냉지배추,부산,5619.240000000001
2020-01-17,전남,봄배추,광주,120500.0
2020-01-17,전남,봄배추,대전,185968.0
2020-01-17,전남,월동배추,광주,331784.0
2020-01-17,전남,월동배추,대구,148256.0
2020-01-17,전남,월동배추,대전,960.0
2020-01-17,전남,월동배추,부산,52763.0
2020-01-17,전남,월동배추,서울,3714134.0
2020-01-17,전북,월동배추,광주,5120.0
2020-01-17,전북,월동배추,서울,214600.0
2020-01-17,제주,월동배추,부산,15000.0
2020-01-17,제주,월동배추,서울,100000.0
2020-01-17,충남,가을배추,대전,2000.0
2020-01-17,충남,봄배추,대전,3200.0
2020-01-17,충남,월동배추,서울,400938.0
2020-01-17,충북,고냉지배추,서울,4672.0
2020-01-17,충북,봄배추,대전,640.0
2020-01-17,충북,월동배추,서울,1104.0
2020-01-18,강원,고냉지배추,부산,6907.75
2020-01-18,강원,월동배추,광주,97900.0
2020-01-18,강원,월동배추,부산,120.0
2020-01-18,강원,월동배추,서울,3222.0
2020-01-18,경기,고냉지배추,부산,1920.0
2020-01-18,경기,봄배추,대전,1848.0
2020-01-18,경기,월동배추,서울,9738.7875
2020-01-18,경남,가을배추,대구,300.0
2020-01-18,경남,고냉지배추,부산,270.75
2020-01-18,경남,월동배추,대구,816.0
2020-01-18,경남,월동배추,부산,80616.45
2020-01-18,경남,월동배추,서울,450.0
2020-01-18,경북,봄배추,대전,31.0
2020-01-18,경북,월동배추,대구,1988.0
2020-01-18,경북,월동배추,부산,1104.0
2020-01-18,경북,월동배추,서울,493267.0
2020-01-18,광주,가을배추,광주,3000.0
2020-01-18,광주,봄배추,광주,43900.0
2020-01-18,광주,월동배추,광주,141552.0
2020-01-18,광주,월동배추,부산,24567.0
2020-01-18,광주,월동배추,서울,480.0
2020-01-18,대구,월동배추,대구,9546.0
2020-01-18,대구,월동배추,부산,5016.0
2020-01-18,대구,월동배추,서울,25.0
2020-01-18,대전,월동배추,대전,90662.25
2020-01-18,부산,월동배추,부산,2068206.25
2020-01-18,서울,봄배추,대전,197.0
2020-01-18,서울,월동배추,광주,768.0
2020-01-18,서울,월동배추,대전,19994.0
2020-01-18,서울,월동배추,부산,2960.0
2020-01-18,서울,월동배추,서울,23.0
2020-01-18,울산,월동배추,부산,164.25
2020-01-18,전남,가을배추,광주,8400.0
2020-01-18,전남,가을배추,대구,90000.0
2020-01-18,전남,고냉지배추,광주,233.0
2020-01-18,전남,고냉지배추,부산,14848.0
2020-01-18,전남,봄배추,광주,56000.0
2020-01-18,전남,봄배추,대전,273402.0
2020-01-18,전남,월동배추,광주,498424.0
2020-01-18,전남,월동배추,대구,202144.0
2020-01-18,전남,월동배추,대전,106300.0
2020-01-18,전남,월동배추,서울,2630887.0
2020-01-18,전북,월동배추,광주,8896.0
2020-01-18,전북,월동배추,서울,239688.0
2020-01-18,제주,월동배추,대전,43000.0
2020-01-18,제주,월동배추,부산,1000.0
2020-01-18,제주,월동배추,서울,109000.0
2020-01-18,충남,월동배추,대전,1800.0
2020-01-18,충남,월동배추,서울,308844.0
2020-01-18,충북,봄배추,대전,2784.0
2020-01-18,충북,월동배추,서울,8780.0
2020-01-19,경남,월동배추,부산,3382.1499999999996
2020-01-19,부산,월동배추,부산,12880.0
2020-01-20,강원,고냉지배추,부산,5931.0
2020-01-20,강원,월동배추,광주,98100.0
2020-01-20,강원,월동배추,부산,13273.0
2020-01-20,강원,월동배추,서울,154650.0
2020-01-20,경기,고냉지배추,부산,2496.0
2020-01-20,경기,봄배추,대전,5153.0
2020-01-20,경기,월동배추,서울,9050.33
2020-01-20,경남,봄배추,대전,2.0
2020-01-20,경남,월동배추,대구,1497.0
2020-01-20,경남,월동배추,부산,97280.25
2020-01-20,경남,월동배추,서울,823.0
2020-01-20,경북,가을배추,대구,2000.0
2020-01-20,경북,고냉지배추,부산,7169.0
2020-01-20,경북,봄배추,대전,40.0
2020-01-20,경북,월동배추,대구,15315.72
2020-01-20,경북,월동배추,부산,1032.0
2020-01-20,경북,월동배추,서울,310344.0
2020-01-20,광주,가을배추,광주,19000.0
2020-01-20,광주,봄배추,광주,98300.0
2020-01-20,광주,봄배추,대전,17536.0
2020-01-20,광주,월동배추,광주,364928.0
2020-01-20,광주,월동배추,대구,10480.0
2020-01-20,광주,월동배추,부산,11972.0
2020-01-20,광주,월동배추,서울,544.0
2020-01-20,대구,가을배추,대구,190640.0
2020-01-20,대구,월동배추,광주,98400.0
2020-01-20,대구,월동배추,대구,22089.0
2020-01-20,대구,월동배추,부산,6232.0
2020-01-20,대구,월동배추,서울,32.0
2020-01-20,대전,가을배추,대전,38100.0
2020-01-20,대전,월동배추,대전,8904.0
2020-01-20,부산,고냉지배추,부산,2163.2000000000003
2020-01-20,부산,월동배추,부산,1109695.5
2020-01-20,서울,월동배추,광주,832.0
2020-01-20,서울,월동배추,대전,9876.0
2020-01-20,서울,월동배추,부산,1280.0
2020-01-20,서울,월동배추,서울,20.0
2020-01-20,울산,월동배추,부산,292.0
2020-01-20,전남,가을배추,광주,2500.0
2020-01-20,전남,고냉지배추,부산,7785.0
2020-01-20,전남,봄배추,광주,129100.0
2020-01-20,전남,봄배추,대전,283585.0
2020-01-20,전남,월동배추,광주,348152.0
2020-01-20,전남,월동배추,대구,103716.0
2020-01-20,전남,월동배추,대전,206260.0
2020-01-20,전남,월동배추,서울,3899480.0
2020-01-20,전북,월동배추,광주,12296.0
2020-01-20,전북,월동배추,대전,14100.0
2020-01-20,전북,월동배추,서울,407756.5
2020-01-20,제주,월동배추,대전,55500.0
2020-01-20,제주,월동배추,부산,1900.0
2020-01-20,충남,봄배추,대전,3104.0
2020-01-20,충남,월동배추,대전,7168.0
2020-01-20,충남,월동배추,서울,354180.0
2020-01-20,충북,월동배추,서울,62.400000000000006
2020-01-21,강원,월동배추,서울,290000.0
2020-01-21,경기,고냉지배추,부산,2432.0
2020-01-21,경기,봄배추,대전,5524.0
2020-01-21,경기,월동배추,광주,3200.0
2020-01-21,경기,월동배추,서울,9533.75
2020-01-21,경남,고냉지배추,부산,1863.0
2020-01-21,경남,봄배추,대전,3.0
2020-01-21,경남,월동배추,대구,3588.0
2020-01-21,경남,월동배추,부산,605935.5
2020-01-21,경남,월동배추,서울,590.0
2020-01-21,경북,봄배추,대전,14.0
2020-01-21,경북,월동배추,대구,25452.0
2020-01-21,경북,월동배추,부산,1728.0
2020-01-21,경북,월동배추,서울,107990.0
2020-01-21,광주,가을배추,광주,36500.0
2020-01-21,광주,봄배추,광주,131600.0
2020-01-21,광주,월동배추,광주,194168.0
2020-01-21,광주,월동배추,부산,5080.0
2020-01-21,대구,월동배추,광주,54200.0
2020-01-21,대구,월동배추,대구,11089.0
2020-01-21,대구,월동배추,부산,7068.0
2020-01-21,대구,월동배추,서울,18.0
2020-01-21,대전,월동배추,대전,67640.0
2020-01-21,부산,월동배추,부산,160760.25
2020-01-21,서울,봄배추,대전,549.0
2020-01-21,서울,월동배추,광주,192.0
2020-01-21,서울,월동배추,대전,10006.0
2020-01-21,서울,월동배추,부산,832.0
2020-01-21,서울,월동배추,서울,159297.0
2020-01-21,울산,월동배추,부산,104.0
2020-01-21,전남,가을배추,광주,7900.0
2020-01-21,전남,가을배추,대구,351500.0
2020-01-21,전남,고냉지배추,부산,21477.2
2020-01-21,전남,봄배추,광주,54000.0
2020-01-21,전남,봄배추,대전,218332.0
2020-01-21,전남,월동배추,광주,397148.0
2020-01-21,전남,월동배추,대구,39560.0
2020-01-21,전남,월동배추,대전,156700.0
2020-01-21,전남,월동배추,서울,4300714.0
2020-01-21,전북,월동배추,대전,17100.0
2020-01-21,전북,월동배추,서울,9600.0
2020-01-21,제주,월동배추,부산,15000.0
2020-01-21,충남,월동배추,서울,114758.5
2020-01-21,충북,봄배추,대전,1552.0
2020-01-21,충북,월동배추,서울,1204.0
2020-01-22,강원,고냉지배추,부산,6272.0
2020-01-22,강원,월동배추,부산,10035.0
2020-01-22,강원,월동배추,서울,144000.0
2020-01-22,경기,고냉지배추,부산,4288.0
2020-01-22,경기,봄배추,대전,3268.0
2020-01-22,경기,월동배추,서울,706.0
2020-01-22,경남,봄배추,대전,3.0
2020-01-22,경남,월동배추,대구,3918.0
2020-01-22,경남,월동배추,부산,124094.25
2020-01-22,경남,월동배추,서울,411.0
2020-01-22,경북,봄배추,대전,13.0
2020-01-22,경북,월동배추,대구,25317.0
2020-01-22,경북,월동배추,부산,685.0
2020-01-22,경북,월동배추,서울,417310.0
2020-01-22,광주,가을배추,광주,4500.0
2020-01-22,광주,봄배추,광주,384.0
2020-01-22,광주,봄배추,대전,4544.0
2020-01-22,광주,월동배추,광주,197092.0
2020-01-22,광주,월동배추,부산,10476.0
2020-01-22,대구,월동배추,대구,17065.0
2020-01-22,대구,월동배추,부산,6664.0
2020-01-22,대구,월동배추,서울,20.0
2020-01-22,대전,월동배추,대전,50049.5
2020-01-22,부산,고냉지배추,부산,1215.0
2020-01-22,부산,월동배추,부산,363499.75
2020-01-22,서울,봄배추,대전,500.0
2020-01-22,서울,월동배추,광주,448.0
2020-01-22,서울,월동배추,대전,15632.0
2020-01-22,서울,월동배추,부산,1472.0
2020-01-22,서울,월동배추,서울,35.0
2020-01-22,전남,가을배추,광주,8600.0
2020-01-22,전남,가을배추,대구,386500.0
2020-01-22,전남,고냉지배추,부산,10370.5
2020-01-22,전남,봄배추,광주,47700.0
2020-01-22,전남,봄배추,대전,210081.0
2020-01-22,전남,월동배추,광주,186996.0
2020-01-22,전남,월동배추,대구,107000.0
2020-01-22,전남,월동배추,대전,124660.0
2020-01-22,전남,월동배추,부산,14230.0
2020-01-22,전남,월동배추,서울,3278889.0
2020-01-22,전북,월동배추,서울,133400.0
2020-01-22,충남,월동배추,대전,17680.0
2020-01-22,충남,월동배추,서울,146085.0
2020-01-22,충북,봄배추,대전,1200.0
2020-01-22,충북,월동배추,대전,1000.0
2020-01-22,충북,월동배추,서울,2560.0
2020-01-23,경기,고냉지배추,부산,3392.0
2020-01-23,경기,봄배추,대전,1208.0
2020-01-23,경기,월동배추,서울,9390.225
2020-01-23,경남,봄배추,대전,5.0
2020-01-23,경남,월동배추,대구,468.0
2020-01-23,경남,월동배추,부산,282926.5
2020-01-23,경남,월동배추,서울,623.0
2020-01-23,경북,고냉지배추,부산,9086.49
2020-01-23,경북,봄배추,대전,27.0
2020-01-23,경북,월동배추,대구,25056.0
2020-01-23,경북,월동배추,부산,386.0
2020-01-23,경북,월동배추,서울,206395.0
2020-01-23,광주,봄배추,대전,800.0
2020-01-23,광주,월동배추,광주,218508.0
2020-01-23,광주,월동배추,부산,3740.0
2020-01-23,대구,월동배추,대구,7429.0
2020-01-23,대구,월동배추,부산,6908.0
2020-01-23,대구,월동배추,서울,33.0
2020-01-23,대전,월동배추,대전,6475.5
2020-01-23,부산,월동배추,부산,2013782.5
2020-01-23,서울,봄배추,대전,320.0
2020-01-23,서울,월동배추,광주,448.0
2020-01-23,서울,월동배추,대전,22182.0
2020-01-23,서울,월동배추,부산,692.55
2020-01-23,서울,월동배추,서울,60.0
2020-01-23,울산,월동배추,부산,301.0
2020-01-23,전남,가을배추,대구,110000.0
2020-01-23,전남,봄배추,광주,20200.0
2020-01-23,전남,봄배추,대전,49100.0
2020-01-23,전남,월동배추,광주,165836.0
2020-01-23,전남,월동배추,대구,86784.0
2020-01-23,전남,월동배추,대전,69100.0
2020-01-23,전남,월동배추,부산,22167.0
2020-01-23,전남,월동배추,서울,2576466.0
2020-01-23,제주,월동배추,서울,143280.0
2020-01-23,충남,월동배추,대전,10100.0
2020-01-23,충남,월동배추,서울,308000.0
2020-01-23,충북,월동배추,대전,1100.0
2020-01-23,충북,월동배추,서울,65.6
2020-01-24,경기,고냉지배추,부산,1024.0
2020-01-24,경기,월동배추,서울,1233.375
2020-01-24,경남,월동배추,대구,656.0
2020-01-24,경남,월동배추,부산,1837.0
2020-01-24,경남,월동배추,서울,270.0
2020-01-24,경북,월동배추,대구,924.0
2020-01-24,경북,월동배추,서울,1547.0
2020-01-24,광주,월동배추,광주,32172.0
2020-01-24,대구,월동배추,대구,748.0
2020-01-24,대구,월동배추,부산,7712.0
2020-01-24,대전,월동배추,대전,2500.0
2020-01-24,부산,월동배추,부산,548.0
2020-01-24,서울,월동배추,광주,640.0
2020-01-24,서울,월동배추,대전,4628.0
2020-01-24,서울,월동배추,서울,92.0
2020-01-24,울산,월동배추,부산,164.0
2020-01-24,전남,월동배추,서울,1309716.0
2020-01-24,충남,월동배추,대전,34300.0
2020-01-24,충남,월동배추,서울,9000.0
2020-01-28,강원,월동배추,광주,117800.0
2020-01-28,강원,월동배추,서울,144000.0
2020-01-28,경기,봄배추,대전,2036.0
2020-01-28,경기,월동배추,서울,256.725
2020-01-28,경남,월동배추,서울,306.0
2020-01-28,경북,봄배추,대전,27.0
2020-01-28,경북,월동배추,서울,1672.0
2020-01-28,광주,봄배추,광주,92100.0
2020-01-28,광주,월동배추,광주,118760.0
2020-01-28,대구,월동배추,대구,9600.0
2020-01-28,서울,봄배추,대전,645.0
2020-01-28,서울,월동배추,광주,320.0
2020-01-28,서울,월동배추,대전,5013.0
2020-01-28,서울,월동배추,서울,76.0
2020-01-28,전남,봄배추,대전,223960.0
2020-01-28,전남,월동배추,광주,61536.0
2020-01-28,전남,월동배추,대전,45400.0
2020-01-28,전남,월동배추,서울,4397330.4
2020-01-28,전북,봄배추,대전,960.0
2020-01-28,충남,월동배추,대전,10760.0
2020-01-28,충남,월동배추,서울,1536.0
2020-01-28,충북,월동배추,서울,151200.0
2020-01-29,강원,봄배추,광주,90900.0
2020-01-29,강원,월동배추,광주,3840.0
2020-01-29,강원,월동배추,부산,5616.0
2020-01-29,강원,월동배추,서울,200.0
2020-01-29,경기,고냉지배추,부산,6400.0
2020-01-29,경기,봄배추,대전,4792.0
2020-01-29,경기,월동배추,서울,6351.775
2020-01-29,경남,월동배추,대구,780.0
2020-01-29,경남,월동배추,부산,553125.25
2020-01-29,경남,월동배추,서울,1469.0
2020-01-29,경북,봄배추,대전,25.0
2020-01-29,경북,월동배추,대구,8180.0
2020-01-29,경북,월동배추,부산,5248.0
2020-01-29,경북,월동배추,서울,1793.0
2020-01-29,광주,월동배추,광주,113948.0
2020-01-29,광주,월동배추,부산,22975.0
2020-01-29,광주,월동배추,서울,240.0
2020-01-29,대구,월동배추,대구,705.0
2020-01-29,대구,월동배추,부산,7844.0
2020-01-29,대구,월동배추,서울,21.0
2020-01-29,대전,월동배추,대전,44500.0
2020-01-29,부산,고냉지배추,부산,2100.2
2020-01-29,부산,월동배추,부산,2029231.0
2020-01-29,서울,봄배추,대전,5.0
2020-01-29,서울,월동배추,광주,1280.0
2020-01-29,서울,월동배추,대전,3857.0
2020-01-29,서울,월동배추,부산,3428.1
2020-01-29,서울,월동배추,서울,72.0
2020-01-29,울산,월동배추,부산,440.0
2020-01-29,전남,가을배추,서울,242550.0
2020-01-29,전남,고냉지배추,부산,8921.460000000001
2020-01-29,전남,봄배추,대전,186289.0
2020-01-29,전남,월동배추,광주,243580.0
2020-01-29,전남,월동배추,대구,103968.0
2020-01-29,전남,월동배추,대전,141760.0
2020-01-29,전남,월동배추,서울,2395076.0
2020-01-29,전북,월동배추,광주,4352.0
2020-01-29,제주,월동배추,서울,5.25
2020-01-29,충남,월동배추,서울,2445.0
2020-01-29,충북,월동배추,대전,3288.06
2020-01-29,충북,월동배추,서울,9800.0
2020-01-30,강원,월동배추,광주,107060.0
2020-01-30,강원,월동배추,부산,28880.0
2020-01-30,강원,월동배추,서울,12084.0
2020-01-30,경기,고냉지배추,부산,3328.0
2020-01-30,경기,봄배추,대전,2184.0
2020-01-30,경기,월동배추,대전,16.0
2020-01-30,경기,월동배추,서울,22341.025
2020-01-30,경남,월동배추,대구,854.0
2020-01-30,경남,월동배추,부산,225194.5
2020-01-30,경남,월동배추,서울,460.0
2020-01-30,경북,봄배추,대전,11.0
2020-01-30,경북,월동배추,대구,6101.0
2020-01-30,경북,월동배추,부산,224.0
2020-01-30,경북,월동배추,서울,5938.6
2020-01-30,광주,봄배추,광주,35000.0
2020-01-30,광주,월동배추,광주,52240.0
2020-01-30,광주,월동배추,대구,3840.0
2020-01-30,광주,월동배추,부산,13400.0
2020-01-30,광주,월동배추,서울,224.0
2020-01-30,대구,월동배추,대구,169.0
2020-01-30,대구,월동배추,부산,2696.0
2020-01-30,대전,월동배추,대전,49302.25
2020-01-30,부산,월동배추,부산,3073038.25
2020-01-30,서울,봄배추,대전,162.0
